Index;Text;Verb_Syllables;Structural_priming;NP_Givenness;NP_Length;NP_Concreteness;NP_starting_tone;Response;Filename;TimePeriod;TimePeriod2;Genre;Formality;Mode;Region
80;...索了两座小山包，不见周山的踪影，正在奇怪，忽然看见一棵大树后[[[露出来盔]]]尖上的红缨。;1;No;New;6;Concrete;1;Continuous;1970s\1976\文学\大陆作家\1976 姚雪垠 李自成2.txt;1970s;3;Fiction;Lower;Written;Mainland
81;...因灯草结了彩，十分昏暗，借助铁窗棂糊的麻纸上透过的月光，可以[[[看出来屋]]]中有一张小床、一张小桌、一只凳子，还有一个放在地上的木炭火盆。;1;No;New;20;Concrete;1;Continuous;1970s\1976\文学\大陆作家\1976 姚雪垠 李自成2.txt;1970s;3;Fiction;Lower;Written;Mainland
82;...霞第一次看见红娘子这样快活，这样絮絮叨叨地同她说心里话，这样[[[露出来姑]]]娘家的本来面目。;1;No;New;8;Non-concrete;1;Continuous;1970s\1976\文学\大陆作家\1976 姚雪垠 李自成2.txt;1970s;3;Fiction;Lower;Written;Mainland
83;　　红霞[[[看出来主]]]人是对她佯装嗅怒，嘴角、眼神和眉梢都没法隐藏住一种平日少有的神...;1;No;New;9;Non-concrete;3;Continuous;1970s\1976\文学\大陆作家\1976 姚雪垠 李自成2.txt;1970s;3;Fiction;Lower;Written;Mainland
84;在靠东边的一座宫院中[[[传出来笙]]]、萧、琵琶之声和檀板轻敲，曼声清唱，而在深邃的后宫中也隐约有琵...;1;No;New;20;Concrete;1;Continuous;1970s\1976\文学\大陆作家\1976 姚雪垠 李自成2.txt;1970s;3;Fiction;Lower;Written;Mainland
85;…一声吆喝，将福王拖下丹墀，剥掉衣服，按在雨路中间，扒开裤子，[[[露出来雪]]]白的肥大屁股。;1;No;New;7;Concrete;3;Continuous;1970s\1976\文学\大陆作家\1976 姚雪垠 李自成2.txt;1970s;3;Fiction;Lower;Written;Mainland
103;...来老大娘有个儿子，已经失散了三十多年，一直杳无音讯。老王立即[[[拿出来信]]]，向她打听收信人是谁。大娘一听不由得惊了，原来收信人正是她已去...;1;No;New;1;Concrete;4;Continuous;1970s\1979\报刊\人民日报\rmrb_1979_10.txt;1970s;3;News_report;Higher;Written;Mainland
114;...同学议论开了，说：“哈，这本书也收在历史类！”不提防目录柜后[[[走出来图]]]书馆的馆长，他沉着脸一字一顿地问道：“请教，应该归在哪一类？”...;1;No;New;6;Concrete;2;Continuous;1980s\1980\报刊\读书\vol-015.txt;1980s;4;News_report;Higher;Written;Mainland
115;...很吃力，下到半夜十二点，钱如泉胜局居多，而败给他的那两局，他[[[看出来钱]]]如泉也是为了保持他的面子，有意让给他的。一个人的棋风可以表现一...;1;No;New;13;Non-concrete;2;Continuous;1980s\1980\文学\大陆作家\1980 张贤亮 邢老汉和狗的故事.txt;1980s;4;Fiction;Lower;Written;Mainland
116;...，她叫甚么名字？”殷梨亭目光转移到杨不悔脸上，泪眼模糊之中，[[[瞧出来活]]]脱便是纪晓芙，耳中却听她清清楚楚的说道：“我叫杨不悔。妈妈说：...;1;No;New;7;Concrete;2;Continuous;1980s\1980\文学\香港作家\1980 金庸 倚天屠龙记.txt;1980s;4;Fiction;Lower;Written;HongKong
117;...草丛中伏身而前，走到离凉亭数丈之处，这才停住。此时星光黯淡，[[[瞧出来朦]]]胧一片，他凝神注视，隐约看清楚亭中有男有女，都是峨嵋派弟子，除...;1;No;New;4;Non-concrete;2;Continuous;1980s\1980\文学\香港作家\1980 金庸 倚天屠龙记.txt;1980s;4;Fiction;Lower;Written;HongKong
118;...人策略厉害，自能妥为布置安排，使得自己的所作所为，在众人眼中[[[看出来处]]]处显得荒唐邪恶。;1;No;New;8;Non-concrete;4;Continuous;1980s\1980\文学\香港作家\1980 金庸 天龙八部.txt;1980s;4;Fiction;Lower;Written;HongKong
119;...此人武功当不在自己之下，机智谋略更是远胜，何况自己直至此刻，[[[瞧出来眼]]]前始终迷雾一团，但自己一切所作所为，对方却显然清清楚楚。一生之...;1;No;New;8;Non-concrete;3;Continuous;1980s\1980\文学\香港作家\1980 金庸 天龙八部.txt;1980s;4;Fiction;Lower;Written;HongKong
120;　　两人自从在天台山上互通心曲，两情缱绻，一路上按辔徐行，[[[看出来风]]]光骀荡，尽是醉人之意。阿朱本来不善饮酒，为了助萧峰之兴，也总勉...;1;No;New;4;Non-concrete;1;Continuous;1980s\1980\文学\香港作家\1980 金庸 天龙八部.txt;1980s;4;Fiction;Lower;Written;HongKong
121;"　　""啊，她太不乖啦！""我大声说，[[[看出来主]]]人还相当清醒，";1;No;New;7;Non-concrete;3;Continuous;1980s\1980\翻译作品\文学\1980 杨苡 呼啸山庄.txt;1980s;4;Fiction_tanslation;Lower;Written;Mainland
127;...另一个方向走了过来。这儿是许多过道的汇合点，从每一条过道里都[[[钻出来马]]]可瓦多的一个孩子，他们全都推着象装满货物的轮船一样的三轮小车。...;1;No;New;9;Concrete;3;Continuous;1980s\1981\报刊\人民日报\rmrb_1981_08.txt;1980s;4;Fiction;Lower;Written;Mainland
131;...他们挤紧，这个计算并不包括黄金之街玉树琼果，或者由上帝宝座上[[[流出来水]]]晶似的纯洁生命之水所汇成的河流占去的体积。;1;No;New;21;Concrete;3;Continuous;1980s\1981\报刊\读者\1981 Author 《读者》_3.txt;1980s;4;News_report;Higher;Written;Mainland
132;　　马伯乐[[[刮出来眼]]]睛的烟灰后，就去燃起炭炉来烧饭去了。不一会工夫，炭火就冒着火星...;1;No;New;5;Concrete;3;Continuous;1980s\1981\文学\大陆作家\1981 萧红 马伯乐.txt;1980s;4;Fiction;Lower;Written;Mainland
133;...人们自己甘心愿意这么做。好像那些来的客人都是相面专家，一看就[[[看出来马]]]老先生的孙儿是与众不同的。好像来到马家的客人，都在某一个时期在...;1;No;New;13;Non-concrete;3;Continuous;1980s\1981\文学\大陆作家\1981 萧红 马伯乐.txt;1980s;4;Fiction;Lower;Written;Mainland
146;...一点，漂亮一点，是时代赋予服装行业的光荣使命。服装设计师们设[[[计出来款]]]式新颖的服装，怎样才能尽快地为顾客所了解、所接受呢？上海市手工...;2;No;Given;7;Concrete;3;Continuous;1980s\1983\报刊\人民日报\rmrb_1983_05.txt;1980s;4;News_report;Higher;Written;Mainland
149;...他诙谐地说：“我的代表资格是拣来的。”因这时节，“岛”子里甭[[[想出来人]]]，他还是去年10月回内地探亲而被大雪堵在山外的“散兵”。这样，...;1;No;New;1;Concrete;2;Continuous;1980s\1983\报刊\人民日报\rmrb_1983_07.txt;1980s;4;News_report;Higher;Written;Mainland
157;...两条腿和三条腿行走，腿越多时反而越没有力气？”聪明的俄狄浦斯[[[猜出来谜]]]底是人，因为人儿时用四肢爬行，成年时用双脚行走，到老年则加上一...;1;No;New;4;Non-concrete;2;Continuous;1980s\1983\报刊\读书\vol-050.txt;1980s;4;News_report;Higher;Written;Mainland
195;...大的钢琴按一下琴键种一粒种子种子在土中流动着绿韵萌生出来、萌[[[生出来山]]]野响遍绿色的歌曲心扉中淌出的梦每个音符都染上绿色渴望着绿渴望着...;2;Continuous;New;9;Non-concrete;1;Continuous;1980s\1987\报刊\人民日报\rmrb_1987_03.txt;1980s;4;News_report;Higher;Written;Mainland
198;...1986年上半年发动机不良率达50％，有的用户竟从发动机里清[[[洗出来油]]]泥和铁屑。这不仅损害了用户的利益，也损害了“二汽”的信誉。;2;No;New;5;Concrete;2;Continuous;1980s\1987\报刊\人民日报\rmrb_1987_12.txt;1980s;4;News_report;Higher;Written;Mainland
199;...国夏威夷大学教授罗锦堂博士在1985年所撰《能唱的元杂剧》竟[[[列出来剧]]]目100多种，以折数计近200折，只曲近250只左右。这份财富...;1;No;New;5;Concrete;4;Continuous;1980s\1987\报刊\人民日报\rmrb_1987_12.txt;1980s;4;News_report;Higher;Written;Mainland
222;...却是一对乌黑发亮的二十响，子弹全都上了膛。只要那拢岸的船里，[[[钻出来官]]]兵，这一双绣花的巧手就能把他们一个个撂倒，而神出鬼没的二大爷，...;1;No;New;2;Concrete;1;Continuous;1990s\1990\文学\台湾作家\1990 高行健 灵山.txt;1990s;4;Fiction;Lower;Written;Taiwan
224;...监狱里关满了人，他们都是没有多少理由便被抓进去的。她晓得哪怕[[[查出来蛛]]]丝马迹，不仅她和弗兰克，就连无事的皮蒂也得去坐牢。;1;Continuous;New;4;Non-concrete;1;Continuous;1990s\1990\翻译作品\文学\1990 戴侃_李野光_庄绎传 飘.txt;1990s;4;Fiction_tanslation;Lower;Written;Mainland
230;...电  科学家们最近提出警告，如果海湾战火使该地区油井燃烧而释[[[放出来烟]]]雾，将会影响亚洲季风，导致印度和东南亚数百万人死于干旱和饥饿。;2;No;New;2;Concrete;1;Continuous;1990s\1991\报刊\人民日报\rmrb_1991_01.txt;1990s;4;News_report;Higher;Written;Mainland
234;...爷奶奶、夫妻和孩子，／拿起叉子、镰刀、耙和锄，／他们的劳动生[[[产出来粮]]]食，／他们的工作给了我们生活。;2;No;New;2;Concrete;2;Continuous;1990s\1991\报刊\读书\vol-147.txt;1990s;4;News_report;Higher;Written;Mainland
235;大家见许布袋家门洞里[[[流出来血]]]，都有些害怕。;1;No;New;1;Concrete;3;Continuous;1990s\1991\文学\大陆作家\1991 刘震云 故乡天下黄花.txt;1990s;4;Fiction;Lower;Written;Mainland
247;...铃声、啪啪的牛鞭声、沉重的牛蹄声、稚嫩的吆喝声。片刻，山谷中[[[传出来牛]]]们昂昂的欢叫。;1;No;New;7;Concrete;2;Continuous;1990s\1993\报刊\人民日报\rmrb_1993_06.txt;1990s;4;News_report;Higher;Written;Mainland
255;...心顺意地说出来了。他用不着哼声，却听得很甜。他在看海。他脑里[[[跳出来梁]]]广大市长的一句话：“珠海的海是全珠海人民的，要大家享受。”这是...;1;No;New;9;Concrete;2;Continuous;1990s\1994\报刊\人民日报\rmrb_1994_08.txt;1990s;4;News_report;Higher;Written;Mainland
265;方法不同，效果两样，日本、韩国搞成了现代化，培[[[养出来人]]]才，我国只稿成少部分现代化，人才培养也受到限制。;1;No;New;2;Non-concrete;2;Continuous;1990s\1994\报刊\报刊精选\1994年《报刊精选》02.txt;1990s;4;News_report;Higher;Written;Mainland
268;...恶劣，改变面貌不容易，一些地方甚至连生存条件都不具备，因此反[[[映出来麻]]]山的贫困是多方面的：;2;No;New;10;Non-concrete;2;Continuous;1990s\1994\报刊\报刊精选\1994年《报刊精选》04.txt;1990s;4;News_report;Higher;Written;Mainland
276;...油层。马岭地区的探井陆续出油，加上庆９井、盐１２井的好情况，[[[看出来油]]]区的大趋势是向沉积中心靠拢，加上这个盆地有好几套油层油层交替存...;1;No;New;13;Non-concrete;2;Continuous;1990s\1994\报刊\报刊精选\1994年《报刊精选》09.txt;1990s;4;News_report;Higher;Written;Mainland
9;　　天快亮，龙骑将才赶回盐风旅店。值夜的伙计马上就[[[看出来龙]]]骑将的心情非常差。她比暴风更粗鲁地将门拧开，一肚子火地看着旅店...;1;No;New;9;Non-concrete;2;Continuous;2000s\2000\翻译作品\文学\2000 朱学恒 龙枪编年史02.txt;2000s;5;Fiction_tanslation;Lower;Written;Mainland
10;　　只有两位龙骑将[[[看出来水]]]晶杖失踪的严重性：一位统治水晶权被发现的那个区域，一位是在那个...;1;No;New;9;Non-concrete;3;Continuous;2000s\2000\翻译作品\文学\2000 朱学恒 龙枪编年史02.txt;2000s;5;Fiction_tanslation;Lower;Written;Mainland
21;...加上生态资源核算。她举例说,一棵树从云南德宏傣族景颇族自治州[[[拉出来价]]]值20元人民币,可按照生态学家的计算,它涵养水源的价值、给鸟类...;1;No;New;8;Non-concrete;4;Continuous;2000s\2001\报刊\新华社\新华社2001年3月份新闻报道.txt;2000s;5;News_report;Higher;Written;Mainland
26;...得了12次金牌,最近6届连续夺冠。在过去的大运会赛场上,他们[[[打出来马]]]龙、邓肯、巴克利等NBA巨星。本届大学生男篮的组成,集中了美国...;1;No;New;13;Concrete;3;Continuous;2000s\2001\报刊\新华社\新华社2001年8月份新闻报道.txt;2000s;5;News_report;Higher;Written;Mainland
27;...眼珠，说话难听的家伙，那些人管她叫雷子。后来她从虬髯公那儿打[[[听出来雷]]]子是什么，就对那些人说：我不是雷子。人家就问她：你不是雷子，是...;1;No;New;6;Non-concrete;2;Continuous;2000s\2001\文学\大陆作家\2001 王小波 《2015》.txt;2000s;5;Fiction;Lower;Written;Mainland
28;...他们。从他们的举止、配剑和手上夸耀的珠宝、脖子上的项链可以判[[[断出来眼]]]前是两名精灵贵族。虽然很难判断精灵们的年龄，但看的出来他们应该...;2;No;New;8;Concrete;3;Continuous;2000s\2001\翻译作品\文学\2001 朱学恒 龙枪传承.txt;2000s;5;Fiction_tanslation;Lower;Written;Mainland
29;...想离开这被诅咒地血海和这可怕的夜。天还是很黑，不过从星星可以[[[看出来马]]]上就要天亮了。阳光快来温暖我的灵魂吧，不然我就要死了。;1;No;New;7;Concrete;3;Continuous;2000s\2001\翻译作品\文学\2001 朱学恒 龙枪短篇故事集.txt;2000s;5;Fiction_tanslation;Lower;Written;Mainland
31;"...你下次应该多向他学学。你对龙知道多少，我亲爱的哥哥？你看过她[[[吐出来酸]]]液的破坏力了。""雷斯林突然剧烈地咳起来。他从袖子里拿出一块手绢...";1;No;New;6;Non-concrete;1;Continuous;2000s\2001\翻译作品\文学\2001 朱学恒 龙枪编年史01.txt;2000s;5;Fiction_tanslation;Lower;Written;Mainland
33;...沙发上，她正骑在健身运动自行车上看杂志，电视在一旁播放着。她[[[看出来儿]]]子不太开心。她说：“照过去，当他跟我讲话时，我都继续做我的事。...;1;No;New;6;Non-concrete;2;Continuous;2000s\2002\史传\2002 秦玉熙 斯蒂芬·伦丁_哈里·保罗_约翰·克里斯坦森_鱼.txt;2000s;5;Essay;Higher;Written;Mainland
41;...原理是利用微生物让家畜粪便发酵,产生甲烷气体,然后从甲烷中分[[[离出来氢]]]气,作为燃料电池的燃料。;2;No;New;2;Concrete;1;Continuous;2000s\2002\报刊\新华社\新华社2002年1月份新闻报道.txt;2000s;5;News_report;Higher;Written;Mainland
46;...些个小节数也好，拍子也好，速度也好，柴可夫斯基都根据这个计划[[[写出来音]]]乐，然后呢，彼季帕又根据他的音乐来编这个舞蹈的场面，这个计划为...;1;No;New;2;Non-concrete;1;Continuous;2000s\2002\电视电影\百科\百家讲坛\2002_11_6 赵汝蘅 如何欣赏古典芭蕾.txt;2000s;5;TV;Lower;Spoken;Mainland
47;...来的生态工程学技术基本原理一样。但是我们要拿出来的你的技术，[[[拿出来工]]]程设备应该是不一样的。否则在中国是没法做，没法执行。这就是最大...;1;No;Given;4;Concrete;1;Continuous;2000s\2002\电视电影\百科\百家讲坛\2002_12_26 孔海南 湖泊富营养化及技术动向.txt;2000s;5;TV;Lower;Spoken;Mainland
48;"...到了印拉希尔王面前。勒苟拉斯打量了他片刻，深深一鞠躬，因为他[[[看出来眼]]]前的统治者确实拥有精灵血统。""大人！""他说：""宁若戴尔的居民已...";1;No;New;14;Non-concrete;3;Continuous;2000s\2002\翻译作品\文学\2002 朱学恒 魔戒-3_魔戒三部曲_王者再临.txt;2000s;5;Fiction_tanslation;Lower;Written;Mainland
49;　　这二兄弟工作起来都不知累似的，托卡西雅这才[[[看出来布]]]里当年为什么想留下他们；但是她自己却不只有这样的感觉。他们对自...;1;No;New;12;Non-concrete;4;Continuous;2000s\2002\翻译作品\文学\2002 朱学恒 龙枪-兄弟之战.txt;2000s;5;Fiction_tanslation;Lower;Written;Mainland
50;...是因为感冒声音变得沙哑。最简单又有效的方法。然而，如果斯蒂尔[[[说出来事]]]实……;1;No;New;2;Non-concrete;4;Continuous;2000s\2002\翻译作品\文学\2002 朱学恒 龙枪-夏焰之巨龙.txt;2000s;5;Fiction_tanslation;Lower;Written;Mainland
